VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,9/23/2017 3:51,9/23/2017 3:54,1,0.46,1,N,148,148,2,4,0.5,0.5,0,0,0.3,5.3
2,11/9/2017 14:56,11/9/2017 15:09,1,2.85,1,N,140,4,2,12.5,0,0.5,0,0,0.3,13.3
2,3/6/2017 8:38,3/6/2017 9:02,1,3.62,1,N,236,233,1,17,0,0.5,2,0,0.3,19.8
1,6/15/2017 0:01,6/15/2017 0:04,1,0.4,1,N,142,143,2,4,0.5,0.5,0,0,0.3,5.3
2,5/27/2017 13:03,5/27/2017 13:09,1,1.38,1,N,143,43,1,6.5,0,0.5,1,0,0.3,8.3
2,2/27/2017 12:52,2/27/2017 13:03,2,2.78,1,N,144,261,1,11.5,0,0.5,0,0,0.3,12.3
1,9/18/2017 21:05,9/18/2017 21:09,1,0.7,1,N,161,164,2,5,0.5,0.5,0,0,0.3,6.3
1,5/17/2017 19:08,5/17/2017 19:29,2,1.8,1,N,90,231,2,14,1,0.5,0,0,0.3,15.8
1,12/11/2017 10:58,12/11/2017 11:19,3,3.1,1,N,161,238,2,15,0,0.5,0,0,0.3,15.8
2,9/5/2017 19:53,9/5/2017 19:59,1,0.59,1,N,164,186,2,5.5,1,0.5,0,0,0.3,7.3
2,5/13/2017 13:18,5/13/2017 13:27,1,0.9,1,N,68,234,2,7,0,0.5,0,0,0.3,7.8
1,10/4/2017 17:59,10/4/2017 18:37,2,9.9,1,N,138,249,1,34.5,1,0.5,6,5.76,0.3,48.06
1,4/14/2017 0:31,4/14/2017 0:35,1,0.7,1,N,137,170,2,4.5,0.5,0.5,0,0,0.3,5.8
2,8/22/2017 18:16,8/22/2017 18:28,1,0.74,1,N,170,100,1,8.5,1,0.5,3.09,0,0.3,13.39
1,10/27/2017 21:31,10/27/2017 21:35,1,0.8,1,N,229,141,2,5,0.5,0.5,0,0,0.3,6.3
1,8/3/2017 17:58,8/3/2017 18:29,1,1.2,1,N,142,68,2,19,1,0.5,0,0,0.3,20.8
2,11/13/2017 16:00,11/13/2017 16:26,1,3,1,N,234,236,1,17,1,0.5,3.76,0,0.3,22.56
2,2/14/2017 19:18,2/14/2017 19:24,1,1.35,1,N,236,142,1,7,1,0.5,1.5,0,0.3,10.3
2,11/7/2017 14:36,11/7/2017 14:56,1,1.55,1,N,68,137,1,13,0,0.5,4.14,0,0.3,17.94
2,5/3/2017 8:41,5/3/2017 8:53,1,1.52,1,N,239,237,2,9,0,0.5,0,0,0.3,9.8
1,3/16/2017 9:21,3/16/2017 10:09,1,10,1,N,138,148,2,39,0,0.5,0,0,0.3,39.8
2,5/6/2017 15:52,5/6/2017 15:57,1,0.61,1,N,162,161,2,5,0,0.5,0,0,0.3,5.8
2,7/4/2017 19:21,7/4/2017 19:43,5,9.49,1,N,138,163,1,29,0,0.5,7.11,5.76,0.3,42.67
2,10/27/2017 18:33,10/27/2017 18:38,1,0.84,1,N,263,236,1,5.5,1,0.5,1.46,0,0.3,8.76
1,1/24/2017 18:39,1/24/2017 18:48,1,0.8,1,N,162,170,2,7,1,0.5,0,0,0.3,8.8
2,3/13/2017 21:48,3/13/2017 21:52,2,0.82,1,N,238,151,1,5,0.5,0.5,1.5,0,0.3,7.8
1,2/4/2017 18:56,2/4/2017 19:07,2,1.5,1,N,68,143,2,9,0,0.5,0,0,0.3,9.8
2,10/17/2017 13:54,10/17/2017 14:02,1,1.11,1,N,237,236,1,7.5,0,0.5,1,0,0.3,9.3
2,1/2/2017 14:39,1/2/2017 14:46,1,1.07,1,N,144,231,1,6.5,0,0.5,1.46,0,0.3,8.76
2,10/23/2017 19:27,10/23/2017 19:40,6,1.2,1,N,229,230,2,9,1,0.5,0,0,0.3,10.8
1,12/2/2017 20:25,12/2/2017 20:38,1,1.3,1,N,170,161,2,9,0.5,0.5,0,0,0.3,10.3
1,10/21/2017 11:34,10/21/2017 11:41,1,1.3,1,N,229,161,2,7,0,0.5,0,0,0.3,7.8
2,8/3/2017 17:54,8/3/2017 18:18,1,2.84,1,N,163,114,1,16,1,0.5,3.56,0,0.3,21.36
2,11/19/2017 23:47,11/19/2017 23:59,1,1.96,1,N,142,68,2,10,0.5,0.5,0,0,0.3,11.3
2,12/18/2017 18:46,12/18/2017 19:01,2,1.6,1,N,170,137,1,10.5,1,0.5,0,0,0.3,12.3
2,3/24/2017 8:29,3/24/2017 8:36,1,0.66,1,N,142,161,1,6,0,0.5,2.04,0,0.3,8.84
2,6/2/2017 21:59,6/2/2017 22:14,1,1.84,1,N,114,4,1,11,0.5,0.5,2.46,0,0.3,14.76
2,11/20/2017 10:18,11/20/2017 10:35,1,1.3,1,N,107,100,2,11,0,0.5,0,0,0.3,11.8
1,10/25/2017 9:10,10/25/2017 9:22,1,1.5,1,N,233,162,1,9.5,0,0.5,2,0,0.3,12.3
1,5/22/2017 9:12,5/22/2017 9:41,1,4.9,1,N,186,87,2,21.5,0,0.5,0,0,0.3,22.3
2,9/10/2017 3:40,9/10/2017 3:49,1,2,1,N,68,246,2,9,0.5,0.5,0,0,0.3,10.3
2,11/25/2017 15:28,11/25/2017 15:44,3,2.61,1,N,162,114,2,12,0,0.5,0,0,0.3,12.8
1,11/27/2017 7:00,11/27/2017 7:02,1,0.5,1,N,107,113,2,4,0,0.5,0,0,0.3,4.8
2,7/2/2017 1:03,7/2/2017 1:09,2,1.75,1,N,113,162,1,7.5,0.5,0.5,0,0,0.3,8.8
2,3/29/2017 17:25,3/29/2017 17:39,2,2.06,1,N,74,238,2,11,1,0.5,0,0,0.3,12.8
2,10/31/2017 9:15,10/31/2017 9:17,1,0.64,1,N,48,48,2,4,0,0.5,0,0,0.3,4.8
2,8/23/2017 22:23,8/23/2017 22:50,1,3.78,1,N,161,246,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,10/31/2017 15:41,10/31/2017 15:49,4,1.19,1,N,229,140,1,7.5,0,0.5,1.66,0,0.3,9.96
1,12/12/2017 12:31,12/12/2017 12:39,1,0.8,1,N,236,43,1,7,0,0.5,1.55,0,0.3,9.35
2,7/1/2017 1:04,7/1/2017 1:11,5,1.77,1,N,163,234,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,12/27/2017 23:38,12/27/2017 23:49,3,1.96,1,N,170,142,2,9.5,0.5,0.5,0,0,0.3,10.8
1,10/6/2017 11:09,10/6/2017 11:16,2,0.7,1,N,114,113,1,6,0,0.5,1.35,0,0.3,8.15
1,9/5/2017 18:18,9/5/2017 18:22,2,0.5,1,N,140,263,1,5,1,0.5,1,0,0.3,7.8
2,9/23/2017 12:58,9/23/2017 13:56,1,13.97,1,N,132,65,1,49.5,0,0.5,10.06,0,0.3,60.36
1,7/20/2017 20:17,7/20/2017 20:21,1,0.8,1,N,140,262,2,5,0.5,0.5,0,0,0.3,6.3
2,9/4/2017 19:25,9/4/2017 19:35,6,1.9,1,N,230,239,1,9,0,0.5,1.96,0,0.3,11.76
1,9/19/2017 10:20,9/19/2017 10:59,1,3,1,N,237,246,1,23.5,0,0.5,4.85,0,0.3,29.15
2,8/13/2017 17:48,8/13/2017 17:57,1,1.93,1,N,166,42,1,9,0,0.5,1.96,0,0.3,11.76
2,4/28/2017 15:45,4/28/2017 15:56,1,1.43,1,N,239,238,2,9.5,0,0.5,0,0,0.3,10.3
2,12/13/2017 20:05,12/13/2017 20:21,2,0.75,1,N,142,163,2,10.5,0.5,0.5,0,0,0.3,11.8
2,3/23/2017 22:43,3/23/2017 22:50,1,1.35,1,N,143,50,1,7,0.5,0.5,1,0,0.3,9.3
1,4/30/2017 17:04,4/30/2017 17:12,1,1.2,1,N,234,158,1,7,0,0.5,1,0,0.3,8.8
2,2/2/2017 23:14,2/2/2017 23:20,1,1.56,1,N,90,161,1,7,0.5,0.5,3,0,0.3,11.3
1,8/24/2017 9:52,8/24/2017 10:13,2,7.3,1,N,132,197,2,23,0,0.5,0,0,0.3,23.8
1,6/17/2017 14:40,6/17/2017 15:11,1,2.7,1,N,144,186,1,19,0,0.5,3.95,0,0.3,23.75
2,8/15/2017 19:04,8/15/2017 19:13,3,2.41,1,N,231,68,2,10,1,0.5,0,0,0.3,11.8
1,10/8/2017 10:12,10/8/2017 10:26,4,1.3,1,N,50,48,2,10,0,0.5,0,0,0.3,10.8
2,6/11/2017 1:36,6/11/2017 1:41,1,1.5,1,N,42,244,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,7/16/2017 14:53,7/16/2017 14:57,1,0.96,1,N,162,234,1,5.5,0,0.5,1.26,0,0.3,7.56
1,1/5/2017 19:28,1/5/2017 19:31,1,0.3,1,N,231,231,1,4,1,0.5,1.16,0,0.3,6.96
1,2/20/2017 8:37,2/20/2017 8:47,3,1.1,1,N,230,246,2,8,0,0.5,0,0,0.3,8.8
2,12/8/2017 16:31,12/8/2017 17:12,1,1.66,1,N,142,186,1,23.5,1,0.5,6.32,0,0.3,31.62
2,6/28/2017 11:47,6/28/2017 12:06,2,2.5,1,N,143,170,1,14,0,0.5,3.7,0,0.3,18.5
2,9/15/2017 23:18,9/15/2017 23:23,4,0.65,1,N,68,68,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,5/23/2017 22:58,5/23/2017 23:16,1,4.9,1,N,234,40,1,17,0.5,0.5,2,0,0.3,20.3
1,4/15/2017 1:02,4/15/2017 1:12,1,1.7,1,N,264,264,2,8.5,0.5,0.5,0,0,0.3,9.8
1,5/2/2017 18:03,5/2/2017 18:11,1,1,1,N,231,211,1,7,1,0.5,2,0,0.3,10.8
2,5/6/2017 16:52,5/6/2017 17:21,3,4.69,1,N,141,166,2,21,0,0.5,0,0,0.3,21.8
1,1/13/2017 19:53,1/13/2017 20:06,3,1.9,1,N,264,229,1,10,1,0.5,2.35,0,0.3,14.15
1,10/30/2017 18:20,10/30/2017 18:25,1,0.8,1,N,158,246,1,5.5,1,0.5,1.8,0,0.3,9.1
2,10/7/2017 21:59,10/7/2017 22:13,1,2.09,1,N,162,224,1,11,0.5,0.5,2,0,0.3,14.3
2,5/14/2017 1:22,5/14/2017 1:44,1,5.64,1,N,234,41,2,19,0.5,0.5,0,0,0.3,20.3
2,3/28/2017 21:11,3/28/2017 21:24,1,1.54,1,N,162,48,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,4/5/2017 7:47,4/5/2017 7:53,1,1.1,1,N,164,90,1,6,0,0.5,1.36,0,0.3,8.16
2,11/6/2017 22:29,11/6/2017 22:40,1,2.14,1,N,68,233,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,3/17/2017 19:09,3/17/2017 19:27,1,3.8,1,N,237,166,1,15,1,0.5,5.04,0,0.3,21.84
2,9/19/2017 17:08,9/19/2017 17:26,2,1.45,1,N,237,143,2,12,1,0.5,0,0,0.3,13.8
1,9/5/2017 14:29,9/5/2017 14:41,1,1.6,1,N,230,236,1,9.5,0,0.5,3.05,0,0.3,13.35
2,10/12/2017 9:59,10/12/2017 10:10,1,2.34,1,N,166,238,1,10,0,0.5,2.16,0,0.3,12.96
2,5/27/2017 0:05,5/27/2017 0:09,1,1.89,1,N,140,75,1,7,0.5,0.5,0,0,0.3,8.3
2,12/5/2017 9:58,12/5/2017 10:11,1,1.3,1,N,79,249,2,9.5,0,0.5,0,0,0.3,10.3
1,4/5/2017 16:32,4/5/2017 16:44,2,1.3,1,N,48,161,2,9,1,0.5,0,0,0.3,10.8
1,4/21/2017 23:11,4/21/2017 23:21,1,1.2,1,N,161,100,2,8,0.5,0.5,0,0,0.3,9.3
2,7/17/2017 14:32,7/17/2017 14:43,1,4.79,1,N,87,162,1,16,0,0.5,2,0,0.3,18.8
2,4/26/2017 20:33,4/26/2017 20:59,1,4.71,1,N,142,79,1,20,0.5,0.5,4.26,0,0.3,25.56
2,3/11/2017 18:05,3/11/2017 18:12,1,0.91,1,N,114,144,2,6.5,0,0.5,0,0,0.3,7.3
2,4/8/2017 13:06,4/8/2017 13:19,1,2.08,1,N,170,114,1,10.5,0,0.5,2.26,0,0.3,13.56
2,6/22/2017 19:35,6/22/2017 19:38,1,0.46,1,N,233,233,2,4,1,0.5,0,0,0.3,5.8
2,7/11/2017 16:04,7/11/2017 16:15,1,1.72,1,N,68,163,1,9.5,1,0.5,2.82,0,0.3,14.12
2,9/13/2017 11:48,9/13/2017 11:58,1,1.67,1,N,237,239,1,9,0,0.5,1.96,0,0.3,11.76
2,7/23/2017 15:46,7/23/2017 16:20,2,14.67,3,N,125,1,1,61.5,0,0,15.56,16,0.3,93.36
2,10/3/2017 7:47,10/3/2017 7:52,2,1.17,1,N,142,238,1,6,0,0.5,1,0,0.3,7.8
2,6/21/2017 17:19,6/21/2017 18:01,1,8.07,1,N,261,236,1,30.5,1,0.5,7,0,0.3,39.3
2,10/10/2017 14:46,10/10/2017 15:06,1,1.54,1,N,170,234,1,13,0,0.5,2.76,0,0.3,16.56
2,3/22/2017 17:14,3/22/2017 17:18,1,0.79,1,N,74,75,2,5,1,0.5,0,0,0.3,6.8
2,4/9/2017 3:50,4/9/2017 4:13,1,9.4,1,N,125,227,2,29.5,0.5,0.5,0,0,0.3,30.8
2,11/14/2017 15:43,11/14/2017 15:55,1,1.27,1,N,107,164,1,9,0,0.5,1.96,0,0.3,11.76
2,6/28/2017 6:43,6/28/2017 6:51,3,2.14,1,N,229,186,1,9,0,0.5,1.96,0,0.3,11.76
1,10/21/2017 19:31,10/21/2017 19:45,1,1.2,1,N,162,186,2,9.5,0,0.5,0,0,0.3,10.3
1,9/12/2017 16:35,9/12/2017 16:48,1,1.5,1,N,107,246,1,10,1,0.5,2,0,0.3,13.8
1,11/12/2017 2:42,11/12/2017 2:50,2,1,1,N,246,249,2,7.5,0.5,0.5,0,0,0.3,8.8
1,6/27/2017 7:35,6/27/2017 7:43,1,1.8,1,N,239,237,1,8,0,0.5,0.88,0,0.3,9.68
2,2/11/2017 16:43,2/11/2017 16:50,1,1.01,1,N,234,246,2,6.5,0,0.5,0,0,0.3,7.3
1,11/11/2017 16:50,11/11/2017 17:11,3,5,1,N,87,137,1,18.5,0,0.5,2,0,0.3,21.3
1,12/3/2017 10:22,12/3/2017 10:27,1,1.3,1,N,237,236,2,6,0,0.5,0,0,0.3,6.8
1,5/11/2017 20:32,5/11/2017 20:48,1,2.2,1,N,161,263,2,12.5,0.5,0.5,0,0,0.3,13.8
2,11/11/2017 12:16,11/11/2017 12:32,1,3.63,1,N,170,75,2,14.5,0,0.5,0,0,0.3,15.3
1,3/31/2017 7:59,3/31/2017 8:06,1,0.7,1,N,164,186,1,6,0,0.5,2,0,0.3,8.8
2,1/12/2017 5:29,1/12/2017 5:38,2,2.58,1,N,48,236,2,9.5,0.5,0.5,0,0,0.3,10.8
2,9/9/2017 22:37,9/9/2017 22:49,1,1.9,1,N,114,170,1,10,0.5,0.5,1,0,0.3,12.3
1,5/8/2017 10:28,5/8/2017 11:00,1,4,1,N,13,161,1,21.5,0,0.5,2,0,0.3,24.3
2,1/20/2017 22:29,1/20/2017 22:42,5,2.48,1,N,229,263,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,6/10/2017 9:04,6/10/2017 9:36,2,11.5,1,N,48,138,2,35,0,0.5,0,5.76,0.3,41.56
1,5/15/2017 18:44,5/15/2017 19:08,1,2.2,1,N,162,161,1,16,1,0.5,4.45,0,0.3,22.25
1,12/27/2017 8:44,12/27/2017 9:17,1,16.7,2,N,132,233,1,52,0,0.5,14.6,5.76,0.3,73.16
2,3/21/2017 1:19,3/21/2017 1:42,1,6.02,1,N,162,129,2,21,0.5,0.5,0,0,0.3,22.3
2,6/28/2017 1:09,6/28/2017 1:13,1,0.96,1,N,186,90,2,5,0.5,0.5,0,0,0.3,6.3
1,7/7/2017 14:37,7/7/2017 14:38,1,0.4,1,N,249,249,2,3.5,0,0.5,0,0,0.3,4.3
2,8/21/2017 9:02,8/21/2017 9:36,1,10.14,1,N,138,243,1,33.5,0,0.5,8.01,5.76,0.3,48.07
2,8/30/2017 16:44,8/30/2017 16:51,1,1.02,1,N,114,79,2,6.5,1,0.5,0,0,0.3,8.3
1,12/30/2017 16:33,12/30/2017 16:39,1,1.6,1,N,75,141,1,7,0,0.5,0.78,0,0.3,8.58
2,5/19/2017 20:27,5/19/2017 20:37,3,1.31,1,N,79,249,1,8,0.5,0.5,1.5,0,0.3,10.8
2,5/1/2017 9:53,5/1/2017 10:06,1,1.66,1,N,141,161,1,10,0,0.5,2.16,0,0.3,12.96
2,6/5/2017 21:36,6/5/2017 21:40,1,1.25,1,N,231,113,1,5.5,0.5,0.5,2,0,0.3,8.8
2,9/27/2017 23:46,9/27/2017 23:51,1,0.79,1,N,170,233,2,5,0.5,0.5,0,0,0.3,6.3
1,1/9/2017 5:46,1/9/2017 5:54,1,1.2,1,N,186,234,1,7,0.5,0.5,2.05,0,0.3,10.35
2,2/17/2017 18:10,2/17/2017 18:34,1,3.7,1,N,239,42,2,17,1,0.5,0,0,0.3,18.8
2,9/15/2017 18:31,9/15/2017 18:39,1,0.77,1,N,230,186,2,6.5,1,0.5,0,0,0.3,8.3
1,9/18/2017 15:43,9/18/2017 15:46,1,0.5,1,N,264,264,2,4.5,0,0.5,0,0,0.3,5.3
1,3/29/2017 15:23,3/29/2017 15:26,1,0.6,1,N,236,236,2,4,0,0.5,0,0,0.3,4.8
2,8/6/2017 9:25,8/6/2017 9:41,1,5.45,1,N,179,170,1,17.5,0,0.5,4.58,0,0.3,22.88
2,7/2/2017 15:13,7/2/2017 15:43,1,6.02,1,N,13,164,2,25.5,0,0.5,0,0,0.3,26.3
2,6/13/2017 11:08,6/13/2017 11:25,1,1.75,1,N,141,230,1,11.5,0,0.5,2.46,0,0.3,14.76
1,2/13/2017 19:44,2/13/2017 19:49,1,1.5,1,N,142,151,2,6.5,1,0.5,0,0,0.3,8.3
1,6/17/2017 14:08,6/17/2017 14:15,1,1.3,1,N,74,42,2,7,0,0.5,0,0,0.3,7.8
1,3/11/2017 0:04,3/11/2017 0:22,1,3,1,N,232,186,1,13.5,0.5,0.5,3,0,0.3,17.8
1,4/21/2017 18:10,4/21/2017 18:19,1,0.9,1,N,230,100,2,7.5,1,0.5,0,0,0.3,9.3
2,11/29/2017 17:44,11/29/2017 17:51,1,0.9,1,N,234,249,1,6,1,0.5,1.56,0,0.3,9.36
2,11/23/2017 13:45,11/23/2017 13:47,1,0,1,N,193,193,1,3,0,0.5,0,0,0.3,3.8
1,11/8/2017 17:58,11/8/2017 18:03,1,0.8,1,N,87,144,2,5.5,1,0.5,0,0,0.3,7.3
2,9/6/2017 7:19,9/6/2017 7:35,1,3.3,1,N,231,161,2,13.5,0,0.5,0,0,0.3,14.3
2,4/10/2017 10:14,4/10/2017 10:22,5,1.13,1,N,237,161,2,7.5,0,0.5,0,0,0.3,8.3
2,6/15/2017 1:01,6/15/2017 1:13,2,2.79,1,N,230,263,1,11,0.5,0.5,2,0,0.3,14.3
1,8/25/2017 16:23,8/25/2017 16:36,1,1.7,1,N,264,264,2,10,1,0.5,0,0,0.3,11.8
2,4/2/2017 17:28,4/3/2017 17:23,6,6.37,1,N,48,80,2,28.5,0,0.5,0,0,0.3,29.3
2,4/23/2017 9:09,4/23/2017 9:10,1,0.4,1,N,141,141,1,3.5,0,0.5,1,0,0.3,5.3
2,12/31/2017 19:34,12/31/2017 19:36,1,0.37,1,N,263,141,2,3.5,0,0.5,0,0,0.3,4.3
1,11/20/2017 19:06,11/20/2017 19:34,1,5.5,1,N,246,256,2,22,1,0.5,0,0,0.3,23.8
1,11/5/2017 17:35,11/5/2017 17:55,3,2.2,1,N,249,246,1,14,0,0.5,0,0,0.3,14.8
1,12/19/2017 11:24,12/19/2017 11:38,1,1.6,1,N,140,262,1,10,0,0.5,2,0,0.3,12.8
2,1/30/2017 16:19,1/30/2017 16:32,1,2.65,1,N,224,125,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2/19/2017 14:53,2/19/2017 15:19,1,4.15,1,N,238,170,2,19,0,0.5,0,0,0.3,19.8
1,4/13/2017 14:35,4/13/2017 15:04,1,2.5,1,N,161,239,2,18.5,0,0.5,0,0,0.3,19.3
1,9/1/2017 20:52,9/1/2017 21:03,1,1,1,N,234,114,2,7.5,0.5,0.5,0,0,0.3,8.8
2,10/1/2017 22:41,10/1/2017 23:06,3,4.47,1,N,48,87,1,18,0.5,0.5,3.86,0,0.3,23.16
2,4/2/2017 10:15,4/2/2017 10:30,1,3.82,1,N,239,90,2,14.5,0,0.5,0,0,0.3,15.3
2,2/23/2017 9:43,2/23/2017 9:52,5,1.38,1,N,163,143,1,8,0,0.5,1.76,0,0.3,10.56
2,2/1/2017 9:59,2/1/2017 10:45,1,11.32,1,N,138,161,1,40,0,0.5,9.27,5.54,0.3,55.61
1,9/17/2017 16:35,9/17/2017 16:54,3,3.3,1,N,163,158,1,15.5,0,0.5,0,0,0.3,16.3
1,4/15/2017 0:50,4/15/2017 0:52,2,0.5,1,N,48,48,1,4,0.5,0.5,1.05,0,0.3,6.35
2,6/25/2017 0:31,6/25/2017 0:37,5,1.22,1,N,48,246,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/6/2017 16:04,1/6/2017 16:19,1,4,1,N,151,48,1,15.5,1,0.5,3.45,0,0.3,20.75
2,1/3/2017 8:48,1/3/2017 8:53,6,1.21,1,N,161,234,1,6,0,0.5,0,0,0.3,6.8
2,5/31/2017 21:36,5/31/2017 22:14,2,7.39,1,N,233,265,2,30,0.5,0.5,0,10.5,0.3,41.8
1,11/4/2017 23:01,11/4/2017 23:12,1,1.9,1,N,231,90,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2/10/2017 12:48,2/10/2017 13:09,1,5.9,1,N,161,88,1,21,0,0.5,4.35,0,0.3,26.15
2,9/8/2017 8:05,9/8/2017 8:20,1,2.34,1,N,229,236,2,12.5,0,0.5,0,0,0.3,13.3
1,8/31/2017 14:10,8/31/2017 14:13,1,0.6,1,N,209,45,2,4.5,0,0.5,0,0,0.3,5.3
1,1/17/2017 21:04,1/17/2017 21:09,1,0.9,1,N,161,170,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,5/13/2017 16:06,5/13/2017 16:09,1,0.6,1,N,140,262,2,4.5,0,0.5,0,0,0.3,5.3
1,7/11/2017 17:29,7/11/2017 17:46,1,2.1,1,N,13,249,3,12,1,0.5,0,0,0.3,13.8
1,10/22/2017 16:30,10/22/2017 16:45,1,2.4,1,N,239,186,1,12,0,0.5,2.55,0,0.3,15.35
1,7/1/2017 2:21,7/1/2017 2:29,1,1.9,1,N,170,148,2,9,0.5,0.5,0,0,0.3,10.3
2,12/11/2017 11:33,12/11/2017 11:44,1,0.82,1,N,144,148,2,8,0,0.5,0,0,0.3,8.8
1,11/12/2017 10:45,11/12/2017 11:08,1,11.3,1,N,132,70,2,32,0,0.5,0,0,0.3,32.8
1,11/2/2017 21:37,11/2/2017 21:42,1,1,1,N,141,236,1,6,0.5,0.5,1,0,0.3,8.3
2,8/16/2017 20:22,8/16/2017 20:30,1,1.4,1,N,246,158,1,7,0.5,0.5,1,0,0.3,9.3
1,11/13/2017 16:41,11/13/2017 16:52,1,4.1,1,N,88,107,1,14,1,0.5,3.15,0,0.3,18.95
2,6/29/2017 16:54,6/29/2017 17:16,1,1.43,1,N,234,164,1,13.5,1,0.5,1.5,0,0.3,16.8
2,9/7/2017 21:50,9/7/2017 22:00,1,1.03,1,N,142,48,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2/14/2017 13:30,2/14/2017 13:34,1,0.49,1,N,224,4,2,4,0,0.5,0,0,0.3,4.8
2,4/27/2017 8:46,4/27/2017 8:54,5,0.7,1,N,193,193,1,6,0,0.5,1.36,0,0.3,8.16
1,2/8/2017 10:12,2/8/2017 10:45,1,11.7,1,N,230,138,2,37.5,0,0.5,0,5.54,0.3,43.84
1,12/22/2017 14:03,12/22/2017 14:24,1,2.4,1,N,113,232,1,14,0,0.5,3.7,0,0.3,18.5
1,10/19/2017 20:01,10/19/2017 20:05,1,0.3,1,N,237,237,1,4,0.5,0.5,1,0,0.3,6.3
2,4/5/2017 10:27,4/5/2017 10:46,1,5.41,1,N,50,75,1,19,0,0.5,3.96,0,0.3,23.76
2,7/27/2017 21:08,7/27/2017 21:26,1,2.37,1,N,161,113,2,13,0.5,0.5,0,0,0.3,14.3
1,2/28/2017 8:42,2/28/2017 8:59,1,2.4,1,N,238,163,1,12.5,0,0.5,2.65,0,0.3,15.95
1,8/26/2017 0:04,8/26/2017 0:31,1,5.1,1,N,249,61,1,21,0.5,0.5,5.55,0,0.3,27.85
2,11/3/2017 20:37,11/3/2017 20:49,1,2.21,1,N,48,158,2,10.5,0.5,0.5,0,0,0.3,11.8
1,10/23/2017 12:56,10/23/2017 13:34,2,6.3,1,N,234,186,1,28.5,0,0.5,5.85,0,0.3,35.15
1,5/31/2017 18:20,5/31/2017 18:39,1,1.7,1,N,43,234,1,12.5,1,0.5,4.25,0,0.3,18.55
2,12/15/2017 0:16,12/15/2017 0:35,1,1.54,1,N,137,141,1,12,0.5,0.5,2.66,0,0.3,15.96
2,5/22/2017 7:31,5/22/2017 7:48,2,5.74,1,N,161,88,1,20,0,0.5,4.16,0,0.3,24.96
2,5/6/2017 13:46,5/6/2017 13:58,1,2.05,1,N,137,4,1,10.5,0,0.5,1.2,0,0.3,12.5
2,5/20/2017 20:52,5/20/2017 20:56,1,0.59,1,N,68,249,1,4.5,0.5,0.5,1,0,0.3,6.8
2,8/2/2017 13:36,8/2/2017 13:41,6,0.6,1,N,263,141,1,5.5,0,0.5,1,0,0.3,7.3
2,12/6/2017 8:17,12/6/2017 8:43,1,6.17,1,N,239,13,1,23,0,0.5,4.76,0,0.3,28.56
1,6/5/2017 7:12,6/5/2017 7:58,2,9.5,1,N,132,82,2,35.5,0,0.5,0,0,0.3,36.3
2,2/2/2017 11:12,2/2/2017 11:25,1,1.49,1,N,162,140,2,10,0,0.5,0,0,0.3,10.8
2,9/26/2017 7:07,9/26/2017 7:09,6,0.62,1,N,90,186,2,4,0,0.5,0,0,0.3,4.8
1,7/20/2017 14:04,7/20/2017 14:24,1,2.9,1,N,238,162,1,14.5,0,0.5,2,0,0.3,17.3
1,8/23/2017 18:12,8/23/2017 18:37,3,3,1,N,164,239,2,17,1,0.5,0,0,0.3,18.8
2,9/14/2017 7:45,9/14/2017 7:52,1,0.77,1,N,43,236,2,6.5,0,0.5,0,0,0.3,7.3
2,1/2/2017 12:45,1/2/2017 12:54,1,1.57,1,N,141,236,1,8,0,0.5,1.76,0,0.3,10.56
2,5/26/2017 14:41,5/26/2017 14:59,6,3.52,1,N,234,13,2,15.5,0,0.5,0,0,0.3,16.3
2,1/17/2017 19:34,1/17/2017 19:43,1,0.7,1,N,161,233,1,6.5,1,0.5,2.08,0,0.3,10.38
1,9/27/2017 13:14,9/27/2017 13:56,1,10.2,1,N,230,138,1,35,0,0.5,8.3,5.76,0.3,49.86
2,6/30/2017 9:26,6/30/2017 9:36,1,1.22,1,N,140,263,1,8,0,0.5,1.76,0,0.3,10.56
1,3/28/2017 13:56,3/28/2017 14:13,1,1.6,1,N,100,162,1,11.5,0,0.5,2,0,0.3,14.3
1,8/25/2017 17:16,8/25/2017 17:39,1,2.3,1,N,90,162,2,15.5,1,0.5,0,0,0.3,17.3
2,9/21/2017 8:19,9/21/2017 8:23,1,0.8,1,N,141,236,1,5,0,0.5,1,0,0.3,6.8
1,11/16/2017 18:15,11/16/2017 18:22,1,1,1,N,79,107,1,6.5,1,0.5,1,0,0.3,9.3
